Русский

# Generic

BLANK                         " "
TEAMEDITOR_H_RANDOMTEAM       "Задаёт произвольное название команды"
TEAMEDITOR_H_RANDOM           "Задаёт произвольное имя червя"
TEAMEDITOR_H_SKILL            "Выберите того, кто будет управлять командой: человек или компьютер одного из пяти уровней сложности"
TEAMEDITOR_H_VOICE            "Укажите, какой голосовой банк будет использовать ваша команда"
TEAMEDITOR_H_FANFARE          "Выберите фанфары вашей команды"
TEAMEDITOR_H_SPECIAL          "Выберите специальное оружие вашей команды."
TEAMEDITOR_H_DELETE           "Удалить эту команду"
TEAMEDITOR_H_FLAG             "Выберите флаг вашей команды"
TEAMEDITOR_TXT_GRAVESTONE     "Могилка"
TEAMEDITOR_H_PLAY             "Прослушать фанфары вашей команды"
TEAMEDITOR_H_GRAVESTONE       "Выберите могилку, которая будет оставаться после смерти вашего червя"
TEAMEDITOR_H_PLAY_SOUNDBANK   "Прослушать этот голосовой банк"

TM_TEAMNAME                   "Название команды"
TM_TEAM1                      "Червь 1"
TM_TEAM2                      "Червь 2"
TM_TEAM3                      "Червь 3"
TM_TEAM4                      "Червь 4"
TM_TEAM5                      "Червь 5"
TM_TEAM6                      "Червь 6"
TM_TEAM7                      "Червь 7"
TM_TEAM8                      "Червь 8"
TM_HUMAN                      "Человек"
TM_CPU_1                      "CPU - Новобранец"
TM_CPU_2                      "CPU - Легкий"
TM_CPU_3                      "CPU - Средний"
TM_CPU_4                      "CPU - Ветеран"
TM_CPU_5                      "CPU - Генерал"

AUDIOOPTIONS                  "Настройка звуков"
TEAMFLAG                      "Флаг"

# Round end screen

ROUNDEND_RESULTS              "Результаты"
ROUNDEND_CONTINUE             "Играть очередной раунд"
ROUNDEND_H_CONTINUE           "Продолжить игру в следующем раунде"
ROUNDEND_H_TXT_RESULTS        "Кто выиграл последний раунд"
ROUNDEND_NEW_MATCH            "Новый матч"
ROUNDEND_H_NEW_MATCH          "Сыграть в другую схему с теми же игроками"
ROUNDEND_NEW_MATCH_PROMPT     "Начать новый матч с теми же игроками?"

# Scheme options screen

SCHEMEOPTIONS_H_WORMSELECT_OFF
                              "Черви ходят по очереди/ручной выбор играющего червя"
SCHEMEOPTIONS_H_WORMSELECT_ON "С этой опцией вы сможете выбирать, каким червем ходить"
SCHEMEOPTIONS_H_WORMSELECT_RANDOM
                              "Произвольный порядок хода червей"
SCHEMEOPTIONS_H_ARTILERYMODE_ON
                              "Черви не смогут ползать и прыгать"
SCHEMEOPTIONS_H_ARTILERYMODE_OFF
                              "Черви будут ползать и прыгать как обычно"
SCHEMEOPTIONS_H_TELEPORTIN_ON "Перед началом игры вы сможете разместить своих червей"
SCHEMEOPTIONS_H_TELEPORTIN_OFF
                              "Черви размещаются на карте случайным образом"
SCHEMEOPTIONS_TXT_STOCKPILING "Накопление"
SCHEMEOPTIONS_H_STOCKPILING_ON
                              "Все оружие, которое останется в одном раунде, будет перенесено в следующий"
SCHEMEOPTIONS_H_STOCKPILING_OFF
                              "Ваш боезапас будет обновляться каждый раунд"
SCHEMEOPTIONS_H_STOCKPILING_ANTI
                              "У вас будет один боезапас на все раунды!"
SCHEMEOPTIONS_H_SUDDENDEATH_OFF
                              "Когда время раунда дойдет до нуля, раунд закончится"
SCHEMEOPTIONS_H_SUDDENDEATH_DRAIN
                              "Когда время раунда закончится, будет взорвана ядерная бомба, и жизнь червей будет постепенно теряться"
SCHEMEOPTIONS_H_WATERRISING   "Скорость прибытии воды после Внезапной смерти"
SCHEMEOPTIONS_TXT_SUDDENDEATH
	"Внезапная смерть\n"
	"активируется, когда время раунда\n"
	"достигнет нуля"
SCHEMEOPTIONS_H_ENERGY_SLIDER "Количество единиц здоровья, которые вы будете терять каждый ход после Внезапной смерти"
SCHEMEOPTIONS_TXT_CRATE       "Оружие"
SCHEMEOPTIONS_BOX_GAME        "Настройки игры"
SCHEMEOPTIONS_BOX_SUDDENDEATH "Внезапная смерть"
SCHEMEOPTIONS_BOX_CRATES      "Настройка ящиков"
SCHEMEOPTIONS_BOX_TIME        "Настройка времени"
SCHEMEOPTIONS_BOX_OBJECTS     "Настройка объектов"
SCHEMEOPTIONS_BOX_OTHER       "Общие настройки"
SCHEMEOPTIONS_TXT_FIRSTAID    "Аптечки"
SCHEMEOPTIONS_TXT_UTILITIES   "Инструменты"
SCHEMEOPTIONS_TXT_HEALTH      "Энергия аптечек"
SCHEMEOPTIONS_H_DONORCARD     "Оставлять донорские карты или нет"
SCHEMEOPTIONS_H_CRATE         "Вероятность выпадения ящика с оружием"
SCHEMEOPTIONS_H_UTILITIES     "Вероятность выпадения ящика с инструментом"
SCHEMEOPTIONS_H_FIRSTAID      "Вероятность выпадения ящика с аптечкой"
SCHEMEOPTIONS_H_HEALTH
	"Количество единиц жизни в аптечке.\n"
	"Удерживайте Shift для точной настройки"

SCHEMEOPTIONS_H_AUTO          "Это включает или выключает автоматические повторы во время игры"
SCHEMEOPTIONS_H_FALLDAMAGE    "Включает или выключает повреждение от падения"
SCHEMEOPTIONS_H_DISPTIME      "Переключает отображение времени раунда"
SCHEMEOPTIONS_TXT_DELAY       "Задержка"
SCHEMEOPTIONS_TXT_RETREAT     "Отступление на земле"
SCHEMEOPTIONS_TXT_ROPERETREAT "Отступление на веревке"
SCHEMEOPTIONS_H_DELAY         "Задержка между ходами"
SCHEMEOPTIONS_H_RETREAT
	"Настройте время, которое будет дано на отступление после использования оружия с земли.\n"
	"Удерживайте Shift для точной настройки"
SCHEMEOPTIONS_H_ROPERETREAT
	"Настройте время, которое будет дано на отступление после использования оружия с веревки.\n"
	"Удерживайте Shift для точной настройки"
SCHEMEOPTIONS_H_DUDS          "Включает/выключает неисправные мины"
SCHEMEOPTIONS_H_OBJECTS_COMBO "Выберите тип объектов, которые будут размещены на карте"
SCHEMEOPTIONS_H_MINEFUSE      "Время задержки взрывателя мины"
SCHEMEOPTIONS_H_CANCEL        "Выйти без сохранения"
SCHEMEOPTIONS_H_OK            "Сохранить изменения и вернуться в предыдущее меню"
SCHEMEOPTIONS_H_OBJECTS_DATA  "Никаких объектов на карте не будет"
SCHEMEOPTIONS_H_OBJECTS_DATA1
	"На карте будет до 8 мин.\n"
	"Для точной настройки изменяйте значение с удерживанием Shift"
SCHEMEOPTIONS_H_OBJECTS_DATA2
	"На карте будет до 8 бочек.\n"
	"Для точной настройки изменяйте значение с удерживанием Shift"
SCHEMEOPTIONS_H_OBJECTS_DATA5
	"На карте будет до 8 объектов.\n"
	"Для точной настройки изменяйте значение удерживая Shift"
SCHEMEOPTIONS_H_OK_VIEW       "Вернуться в предыдущее меню"
SCHEMEOPTIONS_H_SUDDENDEATH_CLASSIC
                              "У всех червей останется по одной единице здоровья. (Классический режим)"
SCHEMEOPTIONS_H_SUDDENDEATH_NOLOSS
                              "Когда закончится время раунда, единиц здоровья не будет потеряно"

# Scheme weapons screen

SCHEMEWEAPONS_H_AMMO          "Количество боеприпасов в начале игры"
SCHEMEWEAPONS_AMMO            "Боеприпасы"
SCHEMEWEAPONS_H_DAMAGE        "Настройка мощности оружия"
SCHEMEWEAPONS_DAMAGE          "Сила урона"
SCHEMEWEAPONS_H_DELAY         "Ход, на котором данное оружие станет доступным"
SCHEMEWEAPONS_DELAY           "Задержка"
SCHEMEWEAPONS_H_CRATE         "Вероятность получить оружие в ящиках"
SCHEMEWEAPONS_CRATES          "Ящики"
SCHEMEWEAPONS_H_ALLOWSUPER    "Включить или отключить супероружие"
SCHEMEWEAPONS_ALLOWSUPER_ON   "Супероружие включено"
SCHEMEWEAPONS_H_CANCEL        "Отменить все изменения"
SCHEMEWEAPONS_CANCEL          "Отменить"
SCHEMEWEAPONS_ALLOWSUPER_OFF  "Специальное оружие вкл/выкл"
SCHEMEWEAPONS_H_ALLOWSPECIAL  "Если эта опция выбрана, то ваша команда начнет игру со своим специальным оружием"
SCHEMEWEAPONS_ALLOWSPECIAL_ON "Специальное оружие включено"
SCHEMEWEAPONS_H_OK            "Сохранить изменения и вернуться в предыдущее меню"
SCHEMEWEAPONS_H_SLIDER_AMMO   "Установите начальный запас этого вида оружия"
SCHEMEWEAPONS_H_SLIDER_POWER  "Настройте мощность этого оружия"
SCHEMEWEAPONS_H_SLIDER_DELAY  "Настройте ход, с которого это оружие станет доступно"
SCHEMEWEAPONS_H_SLIDER_CRATE  "Настройте шанс получить это оружие в ящике"
SCHEMEWEAPONS_ALLOWSPECIAL_OFF
                              "Специальное оружие команды выключено"

# Cheats

CH_TITLE                      "Хитрости"
CH_SHEEPHEAVEN                "Пушистая овечка"
CH_REDBLOOD                   "Кровавая атака"
CH_GODMODE                    "Неуязвимость"
CH_AQUASHEEP                  "Модифицированная овца"
CH_FREEDOM                    "Свободный режим"
CH_INDESTRUCTABLELAND         "Твердые камни!"
CH_GRENADE_UPGRADE            "Усиленная граната"
CH_SHOTGUN_UPGRADE            "Дробовик 12 калибра"
CH_BANANA_UPGRADE             "Любезный бакалейщик"
CH_BOW_UPGRADE                "Робин Гуд."
CH_H_SHEEPHEAVEN              "Все ящики будут содержать наших пушистых друзей"
CH_H_REDBLOOD                 "Черви будут истекать кровью от выстрелов"
CH_H_GODMODE                  "Черви неуязвимы, их можно будет только утопить"
CH_H_AQUASHEEP                "Превращает вашу суперовцу в акваовцу, которая сможет и плавать, и летать"
CH_H_INDESTRUCTABLELAND       "Ландшафт будет неразрушимым. Будьте внимательны, выбирая карту, на которой собираетесь играть!"
CH_H_GRENADE_UPGRADE          "Увеличивает потенциальную мощность гранат"
CH_H_SHOTGUN_UPGRADE          "Улучшает бронебойность дробовика"
CH_H_BANANA_UPGRADE           "Модернизирует бананобомбу до супербананобомбы."
CH_H_BOW_UPGRADE              "Увеличивает убойную силу лука"

# Network screens

NETWORK_H_PLAYERS             "Игроки в данной игре"
NETWORK_H_TEAMS               "Команды в данной игре"
NETWORK_NEXT_ROUND            "Продолжить..."
NETWORK_H_NEXT_ROUND          "Продолжить играть"
NETWORK_H_READY               "Подтвердите готовность продолжать"
NETWORK_READY                 "Готов"
NETWORK_QUIT                  "Выйти"
NETWORK_H_EXIT                "Покинуть текущую игру"
NETWORK_H_KICKPLAYER          "Удалить игрока из игры"
NETWORK_H_MESSAGEBOX          "Сообщения от остальных игроков"
NETWORK_H_MESSAGEENTRY        "Пишите сообщения остальным игрокам тут"
NETWORK_LEADING               "\1 на данный момент лидирует."

NETWORKEND_PLAYAGAIN          "Играть снова"
NETWORKEND_H_PLAYAGAIN        "Сыграть еще игру с этими же игроками"
NETWORKEND_QUIT               "Выход"
NETWORKEND_H_QUIT             "Выйти из игры."

# Single Player screen

SINGLE_QUICKCPU               "Быстрый старт"
SINGLE_MISSION                "Миссии"
SINGLE_TARGET                 "Учебная стрельба"
SINGLE_H_QUICKCPU             "Сыграть быструю игру против компьютера"
SINGLE_H_MISSION              "Попытка миссии"
SINGLE_H_TARGET               "Тренировки"
SINGLE_H_BACK                 "Вернуться в предыдущее меню"

SINGLE_DEATHMATCH             "Бой насмерть"
SINGLE_H_DEATHMATCH           "Играть бой насмерть."

# Deathmatch screen

DEATHMATCH_BOX_DETAILS        "Описание боя насмерть"
DEATHMATCH_H_QUICKGAME_DETAILS
                              "Показывает ваш ранг"
DEATHMATCH_H_NEWTEAM          "Щёлкните, чтобы создать новую команду"
DEATHMATCH_START              "Начать"
DEATHMATCH_H_START            "Начать игру"
DEATHMATCH_H_WORMS            "Количество червей в этой команде"

QUICKDETAILS_1                "Сразитесь с компьютером в боях насмерть с увеличивающейся сложностью!"
QUICKDETAILS_2
	"Эта команда сыграла \1 боёв насмерть, победила \2 и проиграла \3.\n"
	"Команда уничтожила \4 червей и \5 червей этой команды было повержено врагом."
QUICKDETAILS_3                "Текущий ранг этой команды в боях насмерть -  \1."

TEAMRANK_0                    "Абсолютный новичок"
TEAMRANK_1                    "Начинающий"
TEAMRANK_2                    "Неопытный"
TEAMRANK_3                    "Новобранец"
TEAMRANK_4                    "Новичок"
TEAMRANK_5                    "Ниже среднего"
TEAMRANK_6                    "Средний"
TEAMRANK_7                    "Приемлемый"
TEAMRANK_8                    "Выше среднего"
TEAMRANK_9                    "Довольно компетентный"
TEAMRANK_10                   "Компетентный"
TEAMRANK_11                   "Очень компетентный"
TEAMRANK_12                   "Ветеран"
TEAMRANK_13                   "Выдающийся"
TEAMRANK_14                   "Сверхвыдающийся"
TEAMRANK_15                   "Генерал"
TEAMRANK_16                   "Майор"
TEAMRANK_17                   "Фельдмаршал"
TEAMRANK_18                   "Герой"
TEAMRANK_19                   "Суперзвезда"
TEAMRANK_20                   "Элита"

QCL_TITLE                     "Неудача"
QCL_MESSAGE                   "Не повезло, тебя победили... попробуй еще раз!"
QC_MEDAL                      "За свои подвиги ты удостаиваешься \1 медали."

QCW_TITLE                     "Поздравления!"
QCW_MESSAGE                   "Поздравления победителю!"
QC_RANK                       "Теперь твой ранг \1."

# Match end screen

MATCHEND_H_BACK               "Вернуться в главное меню"
MATCHEND_BOX_WINNER           "Победитель"
MATCHEND_BOX_RESULTS          "Награды"
MATCHEND_BOX_DETAILS          "Детали"
MATCHEND_RESTART              "Играть еще"
MATCHEND_H_RESTART            "Играть еще один матч с этими же командами"
MATCHEND_H_RESULTS            "Были получены следующие награды"
MATCHEND_H_DETAILS            "Детали игры"
MATCHEND_H_WINNER             "Победитель игры"

# Map editor

LEVEL_HELP_JOIN               "Форма карты."
LEVEL_HELP_HOST               "Щелчок по левой кнопке мыши генерирует новую карту; щелчок по правой - редактировать карту; Shift+Клик - предыдущая карта"
H_OPENLEVELTEXT               "Эти кнопки генерируют открытые карты (острова)"
H_CAVERNLEVELTEXT             "Эти кнопки генерируют закрытые карты (пещеры)"
H_OPENLEVELTEXTSTR            "ШАБЛОНЫ ОСТРОВОВ"
H_CAVERNLEVELTEXTSTR          "ШАБЛОНЫ ПЕЩЕР"
H_UNDO                        "Отменить предыдущее изменение"
H_LEVELNAME                   "Выберите, какую карту загружать, или введите код карты"
H_SAVE                        "Сохранить эту карту"
H_DELETE                      "Удалить эту карту"
H_BRIDGES                     "Щелчок по левой кнопке мыши увеличивает количество мостов на карте. Щелчок по правой - уменьшает"
H_OBJECTS                     "Щелчок по левой кнопке мыши увеличивает количество объектов на карте. Щелчок по правой - уменьшает"
H_TERRAINTHUMBNAIL            "Щелчок по левой кнопке мыши генерирует новую карту; щелчок по правой - редактировать карту; Shift+клик - предыдущая карта"
H_WATERLEVEL                  "Щёлкните или перемещайте мышь с зажатой левой клавишей для изменения уровня воды"
H_DRAWING
	"Рисуйте левой кнопкой мыши; правой кнопкой мыши стирайте.\n"
	"Alt - увеличивает точность, Ctrl - ортогональное рисование, Shift+клик - рисовать прямую"
H_SOIL                        "Выберите текстуру и фон для вашей карты."
H_INVERT                      "Щёлкните, чтобы инвертировать ландшафт"
H_BORDERS
	"Щёлкните, чтобы включить или выключить неразрушимую границу.\n"
	"Щелчок на правую кнопку мыши - ограничить карту только сверху"
H_TUNNELS                     "Щёлкните, чтобы создать систему тоннелей на карте"
H_HOLES                       "Щёлкните, чтобы создать отверстия на карте"
H_IMPORT                      "Щёлкните, чтобы выбрать карту из списка"
H_EDITMODE
	"Щёлкните для предварительного просмотра карты.\n"
	"Щелчок на правую кнопку мыши преобразовывает обычную карту в цветную карту в формате PNG"
H_BRUSHSIZE                   "Щелчок на левую кнопку мыши увеличивает размер кисти. Щелчок на правую - уменьшает"
H_EDITMODE2
	"Щёлкните для возврата в режим редактирования.\n"
	"Щелчок по правой кнопке мыши - конвертировать в цветную карту PNG"
H_CLEAR                       "Левая кнопка мыши - очистить карту. Правая кнопка мыши - полностью заполнить карту"
H_FILL                        "Левая кнопка мыши - полностью заполнить карту. Правая кнопка мыши - очистить"
H_GENERATE                    "Щёлкните, чтобы сгенерировать уровень на основе введённого текста"
H_TOPBORDERTOOLTIP            "Эта карта будет вести себя как закрытая пещера"
H_MAPEDEXIT                   "Выход из редактора карт."
H_RESEED
	"Изменить расположение объектов (мостов\n"
	" и отверстий). Shift + щелчок - шаг назад."
H_MAP_DETAIL_SLIDER
	"Настройка диапазона заковырчатости карт (\1% - \2%).\n"
	"Зажав Shift можно тянуть оба конца."
RESEED                        "Перераспределить"
SHRINKORCROP                  "Изображение больше области карты. Хотите сжать или обрезать изображение?"
SHRINK                        "Сжать"
CROP                          "Обрезать"
COLOURMODE
	"Нажмите, чтобы обесцветить карту.\n"
	"Щелчок по правой клавише мыши включает отверстия для размещения червей."
CM_DELETE_MAP_TITLE           "Удалить карту?"
CM_DELETE_MAP_MESSAGE         "Вы уверены, что хотите удалить карту \"\1\"?"
CM_OVERWRITE_MAP_TITLE        "Заменить карту?"
CM_OVERWRITE_MAP_MESSAGE      "Вы уверены, что хотите заменить карту \"\1\"?"
LOADINGIMAGE                  "Загрузка изображения, подождите..."
REDUCINGCOLOURS               "Уменьшение количества цветов, подождите..."
RESAMPLINGIMAGE               "Изменение размера изображения, подождите..."
GENERATE                      "Сгенерировать"
LOSECOLOUR                    "Переключение в режим редактирования приведет к потере информации о цвете. Вы уверены?"
STRETCHORCENTRE               "Изображение меньше, чем область карты. Растянуть изображение или центрировать его?"
STRETCH                       "Растянуть"
CENTRE                        "Центр"
MAPEDQUITTEXT                 "Были сделаны изменения; хотите ли вы выйти без сохранения изменений?"
CHOOSESOIL                    "Выбери текстуру для своей карты."
HOLECOUNT                     "Меняет максимальное количество объектов, мостов и отверстий, которые будут автоматически добавлены на карту"

MAP_CAVERN_TOO_BIG            "Карта шире чем \1 пикселей, или выше чем \2 пикселей должна быть пещерой."
MAP_TOO_MANY_COLOURS          "Эта карта имеет слишком много цветов, и должна быть приведена к \1 цветов."
MAP_PNG_ERROR                 "Ошибка PNG"
MAP_PNG_WARNING               "Предупреждение PNG"
MAP_UNRECOGNISED_FILE         "Неверный или неопознанный формат файла карты"
MAP_OPEN_ERROR                "Ошибка открытия файла карты"
MAP_INVALID_FILE              "Неверный файл карты"
MAP_PREPARE_ERROR             "Ошибка подготовки загрузки файла карты"
MAP_LOAD_ERROR                "Ошибка загрузки карты"
MAP_INVALID_PALETTE           "Неверная палитра в файле карты"
MAP_SIZE_WRONG                "Неверный размер карты.\nДолжен быть \1."
MAP_SIZE_TOO_SMALL            "Неверный размер карты.\nДолжен быть не менее \1."
MAP_SIZE_TOO_BIG_CAVERN       "Неверный размер карты.\nДолжен быть не более \1."
MAP_SIZE_TOO_BIG_ISLAND       "Неверный размер карты острова.\nДолжен быть не более \1."
MAP_SIZE_ODD                  "Неверный размер карты.\nДолжен делится на \1."

LARGE_MAP_WARNING_TITLE       "Большая карта"
LARGE_MAP_WARNING_DIALOG
	"Игра собирается загрузить карту с размером \1. "
	"Это потребует примерно \2B памяти, "
	"с максимальным требованием в примерно \3B для обработки. "
	"Продолжить?"
LARGE_MAP_WARNING
	"Цветная карта \1\n"
	"Прим. требование памяти:\n"
	"\2B / \3B макс\m"
	"Кликните для принятия\n"

# Network screen

NET_LOC_NETWORKDLG            "Настройка сети"
NET_LOC_SERVERNETOPTIONS      "Конфигурация сети"
NET_LOC_NETOPTIONS            "Конфигурация"
NET_HELP_NETOPTIONS           "Редактировать настройки подключения"
NET_LOC_LANSTATICGROUP        "Игра по локальной сети"
NET_LOC_PLAYERINFOGROUP       "Информация об игроке"
NET_LOC_SERVERSTATICGROUP     "WORMNET"
NET_LOC_PLAYERNAME            "Имя игрока (ник)"
NET_PLAYERNAMEEDITHELP        "Введите имя игрока (ник)"
NET_LOC_LOCALNETWORK          "Локальная сеть"
NET_HELP_LOCALNETWORK         "Нажмите для игры по локальной сети"
NET_LOCALNETBUTTONHELP        "Щёлкните для игры по локальной сети"
NET_SERVERCONNECTBUTTONHELP   "Подключиться к WormNet для игры по Интернету"
NET_SERVEROPTIONSBUTTONHELP   "Щёлкните для редактирования настроек сервера"

NET_IPXNETTYPE                "IPX/SPX"
NET_TCPNETTYPE                "TCP/IP"
NET_PROTOCOLBUTTONHELP        "Выберите между сетевыми протоколами IPX/SPX и TCP/IP"
NET_NOPROTOCOLSDETECTED       "Сетевых протоколов не обнаружено!"
NET_UNABLETOINITTCP           "Невозможно инициализировать сеть для игры TCP/IP!"
NET_UNABLETOINITIPX           "Невозможно инициализировать сеть для игры IPX/SPX!"
NET_PLAYERNAMENOTVALID        "Введено недопустимое имя игрока; пожалуйста, введите другое имя."
NET_MUSTENTERIPADDRESS        "Для подключения к удаленному компьютеру вы должны ввести его IP-адрес."
NET_GAMENAMEREQUIRED          "Перед тем, как создать игру, необходимо ввести её название."
NET_MUSTENTERPASSWORD         "Вы должны ввести пароль или отключить запрос пароля."

# Network options screen

NET_LOC_FIREWALLSTATICGROUP   "Поддержка брандмауэра"
NET_LOC_USEPROXY              "Включить поддержку брандмауэра"
NET_HELP_USEPROXY             "Установите, если у вас есть брандмауэр; разрешает использование прокси-сервера."
NET_LOC_PROXYSTATIC           "Адрес прокси-сервера"
NET_HELP_PROXYADDRESSEDIT     "IP-адрес вашего прокси"
NET_LOC_PROXYPORTSTATIC       "Порт прокси"
NET_HELP_PROXYPORTEDIT        "Номер порта прокси"
NET_NEEDPROXYADDRESS          "Вы должны ввести адрес прокси или снять опцию использования прокси."

NET_PLAYERINFOGROUP           "Информация об игроке"
NET_YOURIPADDRESS             "Ваш IP-адрес"
NET_IPADDRESSEDITHELP         "Ваш IP-адрес (обычно не нужно изменять)"
NET_FORCEIP                   "Пользовательский IP"
NET_FORCEIPHELP               "Принудительно использовать этот IP при создании игры на WormNet."
NET_UPNP                      "Использовать UPnP"
NET_HELP_UPNP
	"Перенаправлять порты с\n"
	"Universal Plug and Play"
NETOPTIONS_FILTER             "Фильтр речи"
NETOPTIONS_H_FILTER           "Включает фильтр ненормативной лексики"
NET_NEEDIPADDRESS             "Вы должны указать ваш IP-адрес, или снять опцию использования \"Пользовательский IP\""

NET_LOC_PINGSTATICGROUP       "Автопинг"

NET_LOC_AUTOUPDATESTATICGROUP "Автоматическое обновление"
NET_LOC_UPDATEPROMPTCHECK     "Подтверждать автоматическое обновление клиента"
NET_HELP_UPDATEPROMPTCHECK    "Подтверждать перед автоматическим обновлением файлов"
NET_HELP_AUTOUPDATESERVERLISTCHECK
                              "Обновлять список серверов во время подключения"

NET_LOC_NETTEST               "Протестировать сеть"
NET_HELP_NETTEST              "Нажмите, чтобы выполнить диагностическое тестирование"
NET_HELP_NETDIAGNOSEHISTORY   "Результаты диагностики"
NET_HELP_SAVETEST             "Сохранение результата в текстовый файл"
NET_LOC_RESTOREDEFAULTS       "Восстановить умолчания"
NET_HELP_RESTOREDEFAULTS      "Нажмите, чтобы восстановить настройки сети по умолчанию"
NET_LOC_MAILSUPPORT           "Поддержка по электронной почте"
NET_HELP_MAILSUPPORT          "Отправить результаты на e-mail техподдержки Team17"
NET_UNABLETOOPENDIAGNOSEFILE  "Невозможно открыть файл диагностики сети; продолжаю без записи в файл."

NET_HELP_DONE                 "Возврат в предыдущее меню"

# Network connection dialog

NET_NEW1                      "Сетевой адрес"
NET_NEW2                      "Подключаемся к \1 (создана \2)..."
NET_NEW3                      "Для входа в игру необходимо ввести пароль."
NET_NEW4                      "Пожалуйста, введите пароль."
NET_NEW5                      "Неверный пароль; попробуйте ещё раз."

NET_CONNECTINGTOHOST          "Соединяемся с игрой..."
NET_CONNECTIONSUCCESS         "Соединение прошло успешно."
NET_CONNECTIONFAILED          "Соединение невозможно."
NET_GAMEFINDFAIL              "Не удалось войти в игру; пожалуйста, выберите другую игру и попробуйте снова."
NET_GAMEJOINTIMEOUT           "При попытке подключения к игре превышено время ожидания"
NET_GAMEHOSTTIMEOUT           "При попытке создания игры превышено время ожидания"
NET_LOC_NEWMAXPLAYERS         "Максимальное количество игроков"
BAD_GAMEID                    "Неверный идентификатор игры."
BAD_PROTO                     "Неверный протокол."
INVALID_DATA                  "Неверные данные"

# WormNET

NET_NOTINITIALISED            "Соединение не установлено."
NET_INITIALISED               "Соединение установлено"
NET_CONNECTING                "Соединяемся, ждите..."
NET_CONNECTED                 "Соединение установлено"
NET_DISCONNECTING             "Отключение..."
NET_CONNECTSUCCESS            "Соединение прошло успешно."
NET_CONNECTFAIL               "Соединение не удалось."

NET_UNKNOWNSERVERERROR        "Неизвестная ошибка сервера."
NET_HOSTSESSIONTIMEOUT        "При попытке создания игры превышено время ожидания"
NET_JOINSESSIONTIMEOUT        "При попытке подключения к игре превышено время ожидания"
NET_UNABLETOHOST              "Невозможно создать игру."
NET_RANKTOOLOW                "Ваш ранг слишком низкий!"
NET_RANKTOOHIGH               "Ваш ранг слишком высокий!"
NET_USERLEVELTOOLOW           "Извините, но ваш ранг слишком низкий, чтобы зайти в эту игру."
NET_USERLEVELTOOHIGH          "Извините, но ваш ранг слишком высок, чтобы зайти в эту игру."

NET_UNKNOWNCOMMAND            "Вы ввели неизвестную команду; пожалуйста, наберите /help для получения списка доступных команд."
NET_COMMANDLIST
	"Список доступных команд.\n"
	"\n"
	"/msg <имя> текст (Позволяет отправить сообщение указанному игроку)\n"
	"/away текст_сообщения (Отправит сообщение о вашем отсутствии любому, кто напишет вам сообщение)\n"
	"/away (Отменяет сообщение об отсутствии)\n"
	"/me текст_эмоции (Отправляет сообщение о совершенном вами действии)\n"
	"/ignore <имя> (Игнорировать игрока или отменить игнорирование указанного игрока)\n"
	"/time (Показывает время и дату - GMT и установленную локально)\n"
	"/hb (Сокращение для /msg HostingBuddy)"
NET_JOINEDCHANNEL             "зашел на канал."
NET_LEFTCHANNEL               "покинул канал."
NET_USERAWAY                  "отсутствует **"
NET_NOWAWAY                   "Теперь вы в режиме \"отсутствую\"."
NET_UNAWAY                    "Сообщение об отсутствии было отменено."

NET_GAMELIST                  "Список игр"
NET_GAMELISTHELP              "Двойной клик на подсвеченное для перехода к выбранному"
NET_GAMELISTREFRESH           "Обновить список игроков"

NET_USERLIST                  "Список игроков"
NET_USERLISTHELP              "Двойной клик на имени игрока, чтобы войти на канал, на котором игрок находится"
NET_USERLISTREFRESH           "Обновить список игроков"

NET_CHANNELLIST               "Список каналов"
NET_CHANNELISTHELP            "Двойной клик на имени канала, чтобы войти"
NET_CHANNELLISTREFRESH        "Обновить список каналов"

NET_MEMBERLIST                "Список участников"
NET_MEMBERLISTHELP            "Список игроков на канале"

NET_TEXTLISTHELP              "Тут отображается текст чата"
NET_EDITHELP                  "Набери сообщение и нажми Enter, чтобы отправить его"

NET_SHOWRANKINGS              "Отображать ранги"
NET_SHOWRANKINGSHELP          "Показать ранги на этом канале"
NET_SHOWRANKINGSCLOSEHELP     "Вернуться на канал"

NET_REFRESHCHANNELLIST        "Обновить список каналов"
NET_REFRESHCHANNELLISTHELP    "Обновить список каналов"
NET_REFRESHUSERLIST           "Обновить"
NET_REFRESHUSERLISTHELP       "Обновить список игроков на WormNet"
NET_REFRESHLIST               "Обновить список"
NET_REFRESHLISTHELP           "Обновить список доступных игр"

NET_HOSTGAME                  "Создать"
NET_HOSTGAMEBUTTONHELP        "Создайте игру, нажав на эту кнопку"

NET_GAMENAME                  "Игра"
NET_PLAYERNAME                "Игроки"

NET_NEW_CHANNEL               "Канал"
NET_NEW_SYSTEM                "Система"
NET_NEW_MESSAGES              "Сообщения"

NET_LOC_HOSTGAME              "Создать"
NET_HELP_HOSTGAME             "Щёлкните, чтобы создать игру"

NET_CANTFINDSERVERLIST        "Невозможно найти список серверов; пробую запросить сервер по умолчанию..."
NET_CANTCONNECT               "Невозможно подключиться к серверу; попробуйте зайти на другой сервер."

NET_INCHANNEL                 "На канале:"
NET_NOTINCHANNEL              "Не на канале"

NET_CHAT                      "Чат"
NET_DATA                      "Данные"

# Unsorted (network)

NET_SERVERERROR               "Ошибка сервера"
