Français

# Generic

BLANK                         " "
TRAINING_NOTEAMSELECTED       "Pas d'équipe sélectionnée."
TRAINING_H_STARTTRAINING      "Commencer l'entraînement dans la discipline sélectionnée."
TRAINING_H_BACK               "Retour au menu précédent."
TRAINING_BOX_TEAM_SELECTED    "Sélectionnez équipe"
TRAINING_TXT_TEAMRECORD       "Record de l'équipe :"
TRAINING_H_TEAM_SELECTED      "L'équipe actuellement sélectionnée."
TRAINING_H_TEAMRECORD         "Le record de cette équipe dans cette discipline."
TRAINING_NEWTEAM              "Créer une équipe"
TRAINING_H_NEWTEAM            "Créer une nouvelle équipe."
TRAINING_AWARD                "Vos performances brillantes méritent récompense : voici une option secrète !"
TRAINING_FAIL                 "Pas de chance, votre temps de \1 n'est pas suffisant. Recommencez, et vos efforts seront récompensés !"
TRAINING_NEW_RECORD           "Remarquable : votre nouveau temps de \1 est le nouveau record dans cette épreuve !"

TRAININGOVERVIEW              "Entraînement de base"
TRAININGOVERVIEWTEXT
	"Ce mode d'entraînement est constitué d'un court parcours dont les tâches vous permettront d'affûter vos compétences.\n"
	"\n"
	"Si vous réussissez, vous recevrez une médaille qui vous servira de laissez-passer pour les missions.\n"
	"\n"
	"Plus vos performances seront bonnes, plus le nombre de missions disponibles sera important."
TRAINING_TEXT1                "Maniement des grenades, niveau 1."
TRAINING_TEXT2                "Maniement du fusil"
TRAINING_TEXT3                "Maniement du bazooka, niveau 1."
TRAINING_TEXT4                "Corde, niveau 1."
TRAINING_TEXT5                "Maniement des grenades, niveau 2."
TRAINING_TEXT6                "Coup de poing de feu."
TRAINING_TEXT7                "Corde, niveau 2."
TRAINING_TEXT8                "Maniement du bazooka, niveau 2."
TRAINING_TEXT9                "Maniement des grenades, niveau 3."
TRAINING_TEXT10               "Poutres et moutons."
TRAINING_DESC1
	"Vous avez 50 secondes pour détruire 2 cibles avec une grenade.\n"
	"\n"
	"Pensez à utiliser les paramètres d'amorçage. \n"
	"\n"
	"Le vent n'a pas d'effet sur les grenades."
TRAINING_DESC2                "Vous avez 60 secondes pour toucher 6 cibles."
TRAINING_DESC3
	"Vous avez 40 secondes pour détruire les cibles.\n"
	"\n"
	"Le vent affecte les performances du bazooka."
TRAINING_DESC4
	"Utilisez la corde pour traverser la zone de jeu, ramasser la caisse et détruire la cible.\n"
	"\n"
	"Le tout en un seul tour.\n"
	"\n"
	"Apprenez à maîtriser la fonction d'accrochage à répétition de la corde."
TRAINING_DESC5                "Vous avez 60 secondes pour détruire les cibles."
TRAINING_DESC6
	"Cet exercice vous permet d'essayer de nouvelles manières d'utiliser une arme, en utilisant différents modes de sauts en particulier.\n"
	"\n"
	"Vous avez 50 secondes pour détruire les cibles."
TRAINING_DESC7
	"Vous avez 60 secondes pour détruire la cible.\n"
	"\n"
	"A l'aide de la corde, ramassez l'arme et utilisez-la sur la zone cible."
TRAINING_DESC8
	"Vous avez 60 secondes pour détruire les cibles.\n"
	"\n"
	"N'oubliez pas que le vent affecte les performances du bazooka. Dans cet exercice, il vous faudra recourir à une astuce peu connue...\n"
	"\n"
	"Tuyau ! Pendant la Seconde Guerre mondiale, les forces britanniques avaient une bombe à rebonds !"
TRAINING_DESC9
	"Vous avez 99 secondes pour détruire toutes les cibles.\n"
	"\n"
	"Pensez à utiliser les paramètres d'amorçage.\n"
	"\n"
	"Le vent n'a pas d'effet sur les grenades."
TRAINING_DESC10
	"Dans cet exercice, vous devez placer un pont flottant afin que votre mouton puisse traverser l'écran et faire tomber la cible dans l'eau.\n"
	"\n"
	"Vous avez 60 secondes pour accomplir votre tâche."
TRAININGFAIL1                 "Vous n'avez pu finir cet exercice ; par conséquent, vous avez échoué dans l'entraînement de base. Il vous faut redémarrer l'entraînement et recommencer depuis le début."
TRAININGFAIL2
	"Pas de chance : vous avez échoué ; l'entraînement de base est terminé pour vous.\n"
	"\n"
	"Recommencez et tâchez de faire mieux."
TRAININGSUCCESS1
	"Félicitations !\n"
	"\n"
	"Vous avez reçu la médaille de bronze de l'entraînement de base.\n"
	"\n"
	"Vous pouvez à présent tenter les premières missions !"
TRAININGSUCCESS2              "Bravo, une médaille d'argent vient récompenser les compétences dont vous avez fait preuve pendant l'entraînement de base. Vous pouvez à présent essayer d'autres missions !"
TRAININGSUCCESS3
	"Bien joué, soldat !\n"
	"\n"
	"Vous avez terminé la totalité du programme d'entraînement de base.\n"
	"\n"
	"Vous avez à présent accès à toutes les missions !\n"
	"\n"
	"Bonne chance !"

# Mission screen

MISSION_BOX_TEAM_SELECT       "Equipe sélectionnée"
MISSION_BOX_DETAILS           "Infos sur la mission"
MISSION_STARTMISSION          "Commencer la mission"
MISSION_NOTEAM                "Pas d'équipe sélectionnée"
MISSION_NO_MISSION            "Pas de mission sélectionnée"
MISSION_H_STARTMISSION        "Commencer la mission."
MISSION_H_CANCEL              "Retour au menu précédent."
MISSION_H_NEXT                "Sélectionnez la mission suivante."
MISSION_H_PREVIOUS            "Sélectionnez la mission précédente."
MISSION_H_SELECTED            "L'équipe qui tentera la mission."
MISSION_H_DETAILS             "Résumé de la mission."
MISSION_H_MISSION             "La mission actuellement sélectionnée."
MT_COL3                       "Tentatives"
MT_HELP                       "Cliquez avec le BGS pour sélectionner une équipe. Cliquez avec le BDS pour la modifier."

MISSIONREJECT1
	"Il n'y a pas de place pour les débutants ici !\n"
	"\n"
	"Votre équipe doit avoir obtenu au moins une médaille de bronze au cours de l'entraînement de base avant de pouvoir accéder aux missions.\n"
	"\n"
	"Retournez au menu Entraînement pour gagner une récompense dans l'entraînement de base !"
MISSIONREJECT2
	"Nous pensons que la mission que vous souhaitez tenter est au-dessus de vos forces ; il nous faut des équipes ayant obtenu une médaille d'argent lors de l'entraînement de base.\n"
	"\n"
	"Retournez au menu Entraînement pour vous entraîner encore un peu."
MISSIONREJECT3
	"Vos intentions d'essayer une mission si difficile sont louables, mais nous n'acceptons que les recrues ayant obtenu une médaille d'or lors de l'entraînement de base !\n"
	"\n"
	"Revenez lorsque ce sera le cas."

MISSIONSUCCESS_TITLE          "Succès de la mission"
MISSIONSUCCESS_MESSAGE_1      "Félicitations, mission accomplie."
MISSIONSUCCESS_MESSAGE_2      "Vous avez terminé la mission avec \1 secondes d'avance."
MISSIONSUCCESS_MESSAGE_2a     "Vous avez terminé la mission avec \1 unités d'énergie restantes."
MISSIONSUCCESS_MESSAGE_3      "Une médaille \1 vient récompenser votre performance lors de cette mission !"
MISSIONSUCCESS_MESSAGE_4      "Félicitations, vous avez établi un nouveau record pour cette mission !"
MISSIONSUCCESS_MESSAGE_5      "Voici une option secrète pour vous récompenser de vos efforts !"

MISSIONSUCCESS_AWARD1         "Récompense : sang pour sang !"
MISSIONSUCCESS_AWARD2         "Récompense : mouton aquatique !"
MISSIONSUCCESS_AWARD3         "Récompense : paradis des moutons !"
MISSIONSUCCESS_AWARD4         "Récompense : mode divin !"
MISSIONSUCCESS_AWARD5         "Récompense : utilitaires !"

MISSIONFAILED_TITLE           "Échec de la mission"
MISSIONFAILED_MESSAGE         "Vous avez échoué. Rassemblez vos troupes et recommencez."

MISSIONCOMPLETE_TITLE         "Toutes les missions ont été accomplies !"
MISSIONCOMPLETE_MESSAGE
	"Fantastique ! Vous avez terminé la dernière mission !\n"
	"Vous avez gagné une option secrète !\n"
	"Nous sommes fiers de vous !"

# Options screen

OPTIONS_BOX_TEAMS             "Options de l'équipe"
OPTIONS_H_LISTTEAMS           "Une liste des équipes existantes."
OPTIONS_CRTEAM                "Créer une équipe."
OPTIONS_H_CRTEAM              "Crée une nouvelle équipe."
OPTIONS_EDTEAM                "Editer équipe"
OPTIONS_H_EDTEAM              "Modifier les détails de l'équipe."
OPTIONS_H_DELTEAM             "Supprimer l'équipe."
OPTIONS_VIEWTEAM              "Voir les statistiques de l'équipe."
CM_DELETETEAM                 "Supprimer"
CM_DELETETEAMMESSAGE          "Voulez-vous vraiment supprimer cette équipe ?"

OPTIONS_BOX_SCHEME            "Options du scheme"
OPTIONS_H_LISTSCHEME          "Une liste des schemes que vous pouvez afficher ou modifier."
OPTIONS_DEL_SCHEME            "Supprimer"
OPTIONS_H_DEL_SCHEME          "Supprimer le scheme sélectionné."
OPTIONS_WEAPONS               "Editeur d'armes"
OPTIONS_H_WEAPONS             "Modifier les armes."
OPTIONS_TERRAIN               "Éditeur de terrain"
OPTIONS_H_TERRAIN             "Créer ou modifier un terrain."
OPTIONS_GAMEOPTIONS           "Options de jeu"
OPTIONS_H_GAMEOPTIONS         "Modifier les options de jeu."
OPTIONS_H_CURRENT             "Scheme actuel en cours d'édition."
OPTIONS_H_SAVESCHEME          "Enregistrer le scheme sélectionné."
OPTIONS_H_LOADSCHEME          "Charger le scheme sélectionné."
CM_OVERWRITE_SCHEME_MESSAGE
	"Voulez-vous vraiment remplacer\n"
	"le scheme \"\1\" ?"
CM_OVERWRITE_SCHEME_TITLE     "Remplacer le scheme ?"
CM_DELETE_SCHEME_TITLE        "Supprimer le scheme ?"
CM_DELETE_SCHEME_MESSAGE
	"Voulez-vous vraiment\n"
	"supprimer le scheme \"\1\" ?"

OPTIONS_BOX_AUDIO             "Options audio - Volume = \1%"
OPTIONS_BOX_EFFECTS           "Volume des effets sonores"
OPTIONS_AMBIENCE              "Fond sonore."
OPTIONS_H_AMBIENCE            "Activez ou désactivez le fond sonore."
OPTIONS_H_RE_VOLUME           "Sélectionnez le volume des effets sonores."

OPTIONS_BOX_GRAPHICS          "Options graphiques"
OPTIONS_BOX_VIDEO             "Options vidéo"
OPTIONS_H_COLOURSCHEME        "Changez le set de couleurs. Utile si vous avez des problèmes de vision des couleurs."

LANGUAGE                      "Langue"

OPTIONS_ADVANCED              "Avancé"
OPTIONS_H_ADVANCED            "Allez au menu de configuration avancée."
OPTIONS_H_RE_OK               "Retour au menu principal."
OPTIONS_H_BACK                "Retour au menu précédent."

OPTIONS_GENERAL               "Options système"
OPTIONS_H_GENERAL             "Modifier les options du système."
OPTIONS_BOX_DETAIL            "Résolution"
OPTIONS_H_RE_DETAIL           "La résolution d'écran utilisée par le jeu. Diminuez-la pour optimiser la performance."
OPTIONS_TXT_MIN               "Minimum"
OPTIONS_TXT_MAX               "Maximum"

# Advanced Options screen

COMPATIBILITY                 "Compatibilité"
FRONTEND                      "Menu"
SLOWFRONTENDWORKAROUND        "Correction ralentissant le menu"
H_SLOWFRONTENDWORKAROUND      "Activer un tweak de compatibilité pour certaines cartes vidéo récentes, ce qui pourrait résoudre les problèmes de réception des commandes et de taux de rafraîchissement dans le menu."
DISABLED                      "Désactivé"
ALTERNATIVE                   "Alternatif"
FORCEWINEVIRTUALDESKTOP       "Forcer utilis. du bureau virtuel"
H_FORCEWINEVIRTUALDESKTOP     "Fait que W:A redémarrera automatiquement sous un bureau virtuel Wine."
GAME                          "Jeu"
TIMERWORKAROUND               "Correction du chronomètre"
H_TIMERWORKAROUND             "Empêcher W:A d'utiliser le chronomètre haute résolution du système."
GRAPHICS                      "Graphismes"
H_RENDERER                    "Sélectionnez l'API graphique à utiliser pour Worms Armageddon."
DIRECTDRAW8                   "DirectDraw (8-bit)"
H_DIRECTDRAW8                 "8-bit (256-colour) DirectDraw 2 avec palette matérielle."
DIRECTDRAW32                  "DirectDraw (32-bit)"
H_DIRECTDRAW32                "32-bit DirectDraw 2 avec transformation de la palette du logiciel."
DIRECT3D_7                    "Direct3D 7"
H_DIRECT3D_7                  "Direct3D 7 avec transformation de la palette du logiciel. Requiert DirectX 7."
DIRECT3D_9_SOFTWARE           "Direct3D 9 (CPU)"
H_DIRECT3D_9_SOFTWARE         "Direct3D 9 avec transformation de la palette du logiciel. Requiert DirectX 9."
DIRECT3D_9_SHADER             "Direct3D 9 (shader)"
H_DIRECT3D_9_SHADER           "Direct3D 9 avec un shader de transformation de la palette. Requiert DirectX 9 ainsi que le support de Pixel Shader 2.0."
VSYNC                         "Attendre la synchr. verticale"
H_VSYNC                       "Force le jeu à ne dessiner que des images entières. Si vous désactivez cette option, les délais d'attente seront réduits, mais les images seront morcelées."
SETCOMPATFLAGS                "Définir les compatibility flags Windows" # Seems to be "compatibility flags" on the Microsoft Support website, even in French.
H_SETCOMPATFLAGS              "Configurer les compatibility flags de WA.exe dans le registre Windows. Améliore la compatibilité DirectDraw et Direct3D 7 sur Windows 8."
ASSISTEDVSYNC                 "Synchr. verticale assistée"
H_ASSISTEDVSYNC               "Synchronise manuellement les rafraîchissements d'écran exécutés par la fonction synchronisation verticale de l'API. Réduit les délais d'attente."
USEDESKTOPWINDOW              "Utiliser la desktop window" #?# Desktop window has to be translated; I highly doubt it has been translated to French [in emulators] as "fenêtre de bureau".
H_USEDESKTOPWINDOW            "Utiliser la desktop window pour la fonction SetCooperativeLevel de DirectDraw. Améliore la compatibilité avec Wine." #?# Same as USEDESKTOPWINDOW
CONFIRM_USEDESKTOPWINDOW      "Vous n'avez pas l'air d'utiliser Wine. Activer cette option pourrait vous poser des problèmes. Voulez-vous l'activer malgré tout ?"
USEHARDWARECURSORS            "Utiliser le curseur système"
H_USEHARDWARECURSORS          "Élimine les ralentissements du curseur dans la plupart des parties du menu ; cette option pourrait ne pas marcher sur tous les systèmes en mode 256 couleurs (8 bits). Cette option rend également le curseur invisible sur les captures d'écran." #?# Find a way to shorten it.
USEVRAM                       "Utiliser le VRAM"
H_USEVRAM                     "Autoriser ou éviter l'utilisation de la mémoire vidéo dans les menus."
DOUBLEBUFFERING               "Utiliser la mémoire tampon double"
H_DOUBLEBUFFERING             "Utiliser ou non la double mémoire tampon durant les parties. Ne pas l'utiliser corrige les flickers d'écran sous VMware." # Turns out "flicker" became an actual French word.
FRONTENDPALETTEFIX            "Corrections de la palette"
H_FRONTENDPALETTEFIX          "Activer des corrections pour contrer les problèmes de palette dans les menus."
FRONTENDPALETTEFIX0           "Utiliser la palette système"
FRONTENDPALETTEFIX1           "Activer la palette GDI"
FRONTENDPALETTEFIX2           "Réinitialiser palette DirectX"
FRONTENDPALETTEFIX3           "Suivre changemts. de palette"
TWEAKS                        "Tweaks"
SKIPINTRO                     "Passer l'intro"
H_SKIPINTRO                   "Vous pouvez définir si vous voulez ou non passer les intros et logos qui apparaissent au démarrage de W:A."
OFFLINEROPEKNOCKING           "Poussées à la corde hors-ligne"
H_OFFLINEROPEKNOCKING         "Vous pouvez activer les poussées à la corde (\"rope knocking\") dans les parties multi-joueurs hors ligne et dans les parties rapides contre l'ordinateur."
LEGACYUTILITYKEY              "Utiliser l'ancienne touche \"utilitaires\""
H_LEGACYUTILITYKEY            "Vous pourrez utiliser la touche qui permet de taper un ` pour la langue actuelle afin de sélectionner les utilitaires, au lieu d'utiliser la touche sous Échap (pour les claviers autres qu'américains)."
PHONE                         "Téléphone lors de nouveaux messages"
H_PHONE                       "Désactive ou active l'icône du téléphone durant la partie (cette icône apparaissant lorsque de nouveaux messages sont envoyés sur le chat)."
LARGERFONTS                   "Utiliser des polices plus larges"
H_LARGERFONTS                 "Des polices plus larges seront utilisées à certains endroits dans le jeu et dans le menu."
ASSOCIATIONS                  "Associations automatiques"
H_ASSOCIATIONS                "Associer W:A (ou WormKit) avec les replays et les liens wa:// au démarrage du jeu."
WORMKIT                       "Charger les modules de WormKit"
H_WORMKIT                     "Charge toutes les DLL dont le nom commence par \"wk\" dans le dossier de W:A au démarrage."
USECOMMUNITYSERVERLIST        "Utiliser liste des serveurs tierce"
H_USECOMMUNITYSERVERLIST      "Charger CommunityServerList.htm (au lieu de ServerList.htm), qui redirigera vers une liste de serveurs tierce redirigant vers les serveurs WormNET de la communauté."
STEREOEFFECTS                 "Effets stéréo - \1"
H_STEREOEFFECTS               "Ajuste l'intensité des effets sonores stéréo."
REVERSESTEREO                 "Inverser"
H_REVERSESTEREO               "Inverse les effets sonores stéréo."
MAPAREAWARNLIMIT              "Avertissmt. mémoire maps - \1"
H_MAPAREAWARNLIMIT            "Définissez la limite à partir de laquelle une confirmation est demandée avant l'affichage de la map ; cela vous permet d'éviter les attaques par déni de service lorsque vous avez une grande carte à charger." # Translation of "Denial of Service attack" has been found on Wikipedia.
RESETMAPAREAWARNLIMIT         "Réinitialiser"
H_RESETMAPAREAWARNLIMIT       "Remet la limite à sa valeur par défaut."
BYTES_SYMBOL                  "\1o+"
RESET                         "Réinitialiser"
H_RESETOPTIONS                "Réinitialise toutes les options de Worms Armageddon à des valeurs par défaut."
CONFIRM_RESETOPTIONS          "Cela réinitialisera toutes les options et quittera le jeu. Voulez-vous continuer ?"
RESTART_REQUIRED              "Certains nouveaux paramètrages ne prendront effet qu'au redémarrage du jeu."
WARN_D3D9W7MM                 "Attention : Utiliser un rendu graphique Direct3D 9 sur un ordinateur avec plusieurs écrans et Windows 7 peut entraîner un flicker d'écran excessif voire continu.\nVeuillez consulter la documentation de cette mise à jour de Worms Armageddon pour plus d'informations."

# Multiplayer screens

MULTIPLAY_H_WORMS             "Cliquez avec le BGS pour ajouter un ver à l'équipe. Cliquez avec le BDS pour en enlever."
MULTIPLAY_H_ALLY              "Sélectionnez un groupe allié pour cette équipe."
MULTIPLAY_H_HANDICAP          "Choisissez de donner un handicap à une équipe ou de l'aider."
MULTIPLAY_BOX_SCHEME          "Options des styles de parties"
MULTIPLAY_WEAPONS             "Armes"
MULTIPLAY_H_WEAPONS           "Réglez ou vérifiez les options des armes."
MULTIPLAY_H_OPTIONS           "Réglez ou vérifiez les options de jeu."
MULTIPLAY_OPTIONS             "Options"
MULTIPLAY_H_SAVE              "Enregistrer la configuration actuelle en tant que style de partie."
MULTIPLAY_DELETE              "Supprimer"
MULTIPLAY_H_DELETE            "Supprimer le style de partie sélectionné."
MULTIPLAY_H_STARTHEALTH
	"Sélectionnez le niveau d'énergie de départ des vers.\n"
	"Maintenez Maj pour l'éditer à l'unité près."
MULTIPLAY_H_ROUNDTIME
	"Sélectionnez la durée d'une manche, au-delà de laquelle la mort subite commence.\n"
	"Maintenez Maj pour l'éditer à la minute ou seconde près."
MULTIPLAY_H_TURNTIME
	"Sélectionnez le temps dont disposent les joueurs pour agir.\n"
	"Maintenez Maj pour l'éditer à la seconde près."
MULTIPLAY_H_WINS              "Définissez le nombre de victoires nécessaires pour gagner une partie."
MULTIPLAY_H_NEWTEAM           "Entrez les détails d'une nouvelle équipe."
MULTIPLAY_START               "Commencer la partie"
MULTIPLAY_H_START             "Vous êtes prêt, allons-y !"
MULTIPLAY_H_COMBO_SCHEME      "Le style de partie actuellement sélectionné."
MULTIPLAY_TXT_SCHEME          "Scheme"
MULTIPLAY_NEWTEAM             "Créer une nouvelle équipe"

SCHM_BEGINNER                 "[ Débutant ]"
SCHM_DEFAULT                  "[ Intermédiaire ]"
SCHM_ADVANCED                 "[ Pro ]"
SCHM_CLASSIC                  "[ Classique ]"
SCHM_ARMAGEDDON               "[ Armageddon ]"
SCHM_BLASTZONE                "[ Zone d'explosion ]"
SCHM_SUDDENSINKING            "[ Noyade soudaine ]"
SCHM_TOURNAMENT               "[ Tournoi ]"
SCHM_RETRO                    "[ Rétro ]"
SCHM_STRATEGIC                "[ Stratégie ]"
SCHM_DARKSIDE                 "[ Le côté obscur ]"
SCHM_ARTILLERY                "[ Artillerie ]"
SCHM_FULL                     "[ La totale ]"

# Team editor screen

TEAMEDITOR_H_CREATE_OK        "Cliquez pour créer une nouvelle équipe."
TEAMEDITOR_H_CREATE_CANCEL    "Quittez sans créer cette équipe."
TEAMEDITOR_H_EDIT_OK          "Enregistrez ces changements et quittez."
TEAMEDITOR_H_EDIT_CANCEL      "Quittez sans sauvegarder les changements."

TEAMEDITOR_DELETE             "Supprimer l'équipe"
TEAMEDITOR_BOX_TEAMNAME       "Nom de l'équipe"
TEAMEDITOR_BOX_MEMBERS        "Membres de l'équipe"
TEAMEDITOR_BOX_CONTROL        "Options de contrôle"
TEAMEDITOR_BOX_TEAMOPTIONS    "Options de l'équipe"
TEAMEDITOR_TXT_FANFARE        "Fanfare"
TEAMEDITOR_TXT_VOICE          "Banque de sons"
TEAMEDITOR_TXT_SPECIAL        "Arme spéciale"
TEAMEDITOR_TXT_FLAG           "Bannière de l'équipe"
TEAMEDITOR_H_TEAMNAME         "Entrez le nom de votre équipe."
TEAMEDITOR_H_TEAM             "Entrez le nom des membres de votre équipe."
TEAMEDITOR_H_RANDOMTEAM       "Créez un nom d'équipe au hasard. Double-cliquez pour créer une équipe au hasard."
TEAMEDITOR_H_RANDOM           "Créer un nom de membre d'équipe au hasard."
TEAMEDITOR_H_SKILL            "Choisissez un contrôle par les joueurs ou l'un des cinq niveaux de compétence informatiques."
TEAMEDITOR_H_VOICE            "Sélectionnez la banque de sons que votre équipe utilisera."
TEAMEDITOR_H_FANFARE          "Sélectionnez la fanfare que votre équipe utilisera."
TEAMEDITOR_H_SPECIAL          "Sélectionnez l'arme spéciale que votre équipe utilisera."
TEAMEDITOR_H_DELETE           "Cliquez pour supprimer cette équipe."
TEAMEDITOR_H_FLAG             "Sélectionnez le drapeau de votre équipe."
TEAMEDITOR_TXT_GRAVESTONE     "Pierre tombale"
TEAMEDITOR_H_PLAY             "Ecoutez la fanfare que votre équipe utilisera."
TEAMEDITOR_H_GRAVESTONE       "Sélectionnez la pierre tombale que vos vers laissent derrière eux."
TEAMEDITOR_H_PLAY_SOUNDBANK   "Tester cette banque de sons"

TM_TEAMNAME                   "Nom"
TM_TEAM1                      "Ver 1"
TM_TEAM2                      "Ver 2"
TM_TEAM3                      "Ver 3"
TM_TEAM4                      "Ver 4"
TM_TEAM5                      "Ver 5"
TM_TEAM6                      "Ver 6"
TM_TEAM7                      "Ver 7"
TM_TEAM8                      "Ver 8"
TM_HUMAN                      "Humain"
TM_CPU_1                      "IA niveau débutant"
TM_CPU_2                      "IA niveau facile"
TM_CPU_3                      "IA niveau moyen"
TM_CPU_4                      "IA niveau vétéran"
TM_CPU_5                      "IA niveau général"

AUDIOOPTIONS                  "Options audio"
TEAMFLAG                      "Drapeau"

# Round end screen

ROUNDEND_RESULTS              "Résultats"
ROUNDEND_CONTINUE             "Jouer la manche suivante"
ROUNDEND_H_CONTINUE           "Passer à la manche suivante."
ROUNDEND_H_TXT_RESULTS        "Le gagnant de la manche précédente."
ROUNDEND_NEW_MATCH            "Nouvelle partie"
ROUNDEND_H_NEW_MATCH          "Jouez un style de partie différent avec les mêmes personnes."
ROUNDEND_NEW_MATCH_PROMPT     "Voulez-vous vraiment interrompre la partie en cours tout en gardant les mêmes joueurs ?"

# Scheme options screen

SCHEMEOPTIONS_H_WORMSELECT_ON "Cette option vous permet de choisir le ver à déplacer."
SCHEMEOPTIONS_H_WORMSELECT_OFF
                              "Les vers sont déplacés dans l'ordre."
SCHEMEOPTIONS_H_WORMSELECT_RANDOM
                              "Les vers sont déplacés dans un ordre aléatoire."
SCHEMEOPTIONS_H_ARTILERYMODE_ON
                              "Les vers ne peuvent pas marcher ni sauter."
SCHEMEOPTIONS_H_ARTILERYMODE_OFF
                              "Les vers peuvent marcher ou sauter comme d'habitude."
SCHEMEOPTIONS_H_TELEPORTIN_ON "Vous placez vos vers à tour de rôle avant que la partie ne commence."
SCHEMEOPTIONS_H_TELEPORTIN_OFF
                              "Les vers sont placés au hasard sur le terrain."
SCHEMEOPTIONS_TXT_STOCKPILING "Stockage"
SCHEMEOPTIONS_H_STOCKPILING_ON
                              "A chaque nouvelle manche, vous recevez de nouveaux stocks de munitions, tout en accumulant les objets restants des manches précédentes."
SCHEMEOPTIONS_H_STOCKPILING_OFF
                              "A chaque nouvelle manche, vous recevez de nouveaux stocks de munitions mais vous perdez les objets de la manche précédente."
SCHEMEOPTIONS_H_STOCKPILING_ANTI
                              "Vous recevez une quantité précise de munitions, et elle doit vous faire tout le match !"
SCHEMEOPTIONS_H_SUDDENDEATH_OFF
                              "Lorsque le compte à rebours de la manche atteint zéro, celle-ci prend fin."
SCHEMEOPTIONS_H_SUDDENDEATH_DRAIN
                              "Lorsque le compte à rebours de la manche atteint zéro, une bombe nucléaire est larguée et l'énergie s'épuise graduellement."
SCHEMEOPTIONS_H_WATERRISING   "La vitesse de montée des eaux en mode Mort subite."
SCHEMEOPTIONS_TXT_SUDDENDEATH
	"La mort subite\n"
	"est activée lorsque le compte à rebours\n"
	"de la manche atteint zéro."
SCHEMEOPTIONS_H_ENERGY_SLIDER "La quantité d'énergie que vous perdez à chaque tour en mode Mort subite."
SCHEMEOPTIONS_TXT_CRATE       "Armes"
SCHEMEOPTIONS_BOX_GAME        "Options de jeu"
SCHEMEOPTIONS_BOX_SUDDENDEATH "Options Mort subite"
SCHEMEOPTIONS_BOX_CRATES      "Options des caisses"
SCHEMEOPTIONS_BOX_TIME        "Options de temps"
SCHEMEOPTIONS_BOX_OBJECTS     "Options des objets"
SCHEMEOPTIONS_BOX_OTHER       "Options générales"
SCHEMEOPTIONS_TXT_FIRSTAID    "Premiers soins"
SCHEMEOPTIONS_TXT_UTILITIES   "Utilitaires"
SCHEMEOPTIONS_TXT_HEALTH      "Points de premiers soins"
SCHEMEOPTIONS_H_DONORCARD     "Option permettant de laisser des cartes de donneur ou non."
SCHEMEOPTIONS_H_CRATE         "La probabilité (en pourcentage) de trouver une caisse d'armes."
SCHEMEOPTIONS_H_UTILITIES     "La probabilité (en pourcentage) de trouver une caisse de bonus."
SCHEMEOPTIONS_H_FIRSTAID      "La probabilité (en pourcentage) de trouver une caisse de premiers soins."
SCHEMEOPTIONS_H_HEALTH
	"La quantité d'énergie que vous trouverez dans une caisse de premiers soins."
	"Maintenez Maj pour l'éditer à l'unité près."

SCHEMEOPTIONS_H_AUTO          "Active ou désactive les ralentis automatiques."
SCHEMEOPTIONS_H_FALLDAMAGE    "Activer ou désactiver les dégâts dus à une chute."
SCHEMEOPTIONS_H_DISPTIME      "Permuter l'affichage du temps restant dans la manche."
SCHEMEOPTIONS_TXT_DELAY       "Temps entre les tours"
SCHEMEOPTIONS_TXT_RETREAT     "Repli terrestre"
SCHEMEOPTIONS_TXT_ROPERETREAT "Repli après la corde"
SCHEMEOPTIONS_H_DELAY         "Le temps dont disposent les joueurs pour prendre le contrôle entre deux tours."
SCHEMEOPTIONS_H_RETREAT
	"Le temps dont vous disposez pour vous replier après avoir utilisé une arme.\n"
	"Maintenez Maj pour l'éditer à la seconde près."
SCHEMEOPTIONS_H_ROPERETREAT
	"Le temps dont vous disposez pour vous replier après avoir lâché une corde."
	"Maintenez Maj pour l'éditer à la seconde près."
SCHEMEOPTIONS_H_DUDS          "Activer ou désactiver les mines défectueuses."
SCHEMEOPTIONS_H_OBJECTS_COMBO "Sélectionnez le type d'objets que vous désirez trouver sur le terrain."
SCHEMEOPTIONS_H_MINEFUSE      "Le temps avant d'amorçage d'une mine."
SCHEMEOPTIONS_H_CANCEL        "Quitter sans enregistrer."
SCHEMEOPTIONS_H_OK            "Enregistrez vos changements et retournez au menu précédent."
SCHEMEOPTIONS_H_OBJECTS_DATA  "Il n'y aura aucun objet sur le terrain."
SCHEMEOPTIONS_H_OBJECTS_DATA1
	"Il y aura jusqu'à 8 mines sur le terrain. "
	"Maintenez Maj pour changer le nombre de mines."
SCHEMEOPTIONS_H_OBJECTS_DATA2
	"Il y aura jusqu'à 8 barils de pétrole sur le terrain. "
	"Maintenez Maj pour changer le nombre de barils."
SCHEMEOPTIONS_H_OBJECTS_DATA5
	"Il y aura jusqu'à 8 objets sur le terrain. "
	"Maintenez Maj pour changer le nombre d'objets."
SCHEMEOPTIONS_H_OK_VIEW       "Retour à l'écran précédent."
SCHEMEOPTIONS_H_SUDDENDEATH_CLASSIC
                              "L'énergie de tous les vers sera réduite à 1 point (mode classique)"
SCHEMEOPTIONS_H_SUDDENDEATH_NOLOSS
                              "L'énergie ne sera pas perdue à la fin du temps de la manche."

# Scheme weapons screen

